frame_number,landmark,x,y,z
127,LEFT_ELBOW,0.3929377496242523,0.7445083856582642,0.046645402908325195
127,RIGHT_ELBOW,0.42290693521499634,0.750495433807373,0.03196950629353523
127,LEFT_WRIST,0.40146586298942566,0.7443093657493591,0.09395206719636917
127,RIGHT_WRIST,0.41549885272979736,0.7531360387802124,0.07999613136053085
127,LEFT_PINKY,0.40390005707740784,0.7436789870262146,0.10110863298177719
127,RIGHT_PINKY,0.41495007276535034,0.7549599409103394,0.08911970257759094
127,LEFT_INDEX,0.4046599566936493,0.7431197166442871,0.10275900363922119
127,RIGHT_INDEX,0.4132641553878784,0.7528059482574463,0.08974447846412659
127,LEFT_THUMB,0.40428346395492554,0.7431808710098267,0.09577902406454086
127,RIGHT_THUMB,0.4134173095226288,0.7525054812431335,0.08166873455047607
127,LEFT_HIP,0.40056678652763367,0.7766688466072083,0.004694262053817511
127,RIGHT_HIP,0.4123006761074066,0.7774184346199036,-0.004764217417687178
127,LEFT_KNEE,0.3915577232837677,0.8178914189338684,0.008130486123263836
127,RIGHT_KNEE,0.4210042357444763,0.8117336630821228,0.013681060634553432
127,LEFT_ANKLE,0.37917280197143555,0.8546900153160095,-0.017324090003967285
127,RIGHT_ANKLE,0.42317160964012146,0.8549613356590271,-0.0020200388971716166
127,LEFT_HEEL,0.3787211775779724,0.8594578504562378,-0.01930885575711727
127,RIGHT_HEEL,0.42171362042427063,0.8629770278930664,-0.0027495778631418943
127,LEFT_FOOT_INDEX,0.3738170862197876,0.8719978332519531,-0.02066034823656082
127,RIGHT_FOOT_INDEX,0.4280557930469513,0.8593387603759766,0.00046717096120119095
128,NOSE,0.4107108414173126,0.6936308145523071,0.06335074454545975
128,LEFT_EYE_INNER,0.40984588861465454,0.6906351447105408,0.05651187524199486
128,LEFT_EYE,0.40925535559654236,0.6907071471214294,0.056517817080020905
128,LEFT_EYE_OUTER,0.40859469771385193,0.6908752918243408,0.05650761350989342
128,RIGHT_EYE_INNER,0.41144850850105286,0.6905744671821594,0.05639772117137909
128,RIGHT_EYE,0.41203776001930237,0.6905909776687622,0.05639501288533211
128,RIGHT_EYE_OUTER,0.41274839639663696,0.6906788945198059,0.056378915905952454
128,LEFT_EAR,0.4074914753437042,0.6932154893875122,0.029924871399998665
128,RIGHT_EAR,0.4139341711997986,0.6930406093597412,0.030599333345890045
128,MOUTH_LEFT,0.4099223017692566,0.6966378092765808,0.055783748626708984
128,MOUTH_RIGHT,0.41156694293022156,0.6965309381484985,0.0554986409842968
128,LEFT_SHOULDER,0.4018201231956482,0.7151535749435425,0.020975567400455475
128,RIGHT_SHOULDER,0.4237237870693207,0.7161436676979065,0.012570044957101345
128,LEFT_ELBOW,0.39830130338668823,0.7442583441734314,0.04838656634092331
128,RIGHT_ELBOW,0.4288182854652405,0.7469139099121094,0.03386408090591431
128,LEFT_WRIST,0.40556684136390686,0.7407844662666321,0.10012193024158478
128,RIGHT_WRIST,0.42259547114372253,0.7492159605026245,0.08295092731714249
128,LEFT_PINKY,0.4067249596118927,0.7427680492401123,0.1088114008307457
128,RIGHT_PINKY,0.4218885004520416,0.7515060901641846,0.09030331671237946
128,LEFT_INDEX,0.40813031792640686,0.7412948608398438,0.11044050008058548
128,RIGHT_INDEX,0.4199916124343872,0.7499629259109497,0.09101223945617676
128,LEFT_THUMB,0.4078137278556824,0.7383667826652527,0.10211576521396637
128,RIGHT_THUMB,0.42006227374076843,0.7497207522392273,0.08475124090909958
128,LEFT_HIP,0.4075066149234772,0.773451566696167,0.005769762210547924
128,RIGHT_HIP,0.4185291528701782,0.7737186551094055,-0.0058544715866446495
128,LEFT_KNEE,0.39992374181747437,0.8103618621826172,0.01847958005964756
128,RIGHT_KNEE,0.42538684606552124,0.8101341128349304,0.003094733227044344
128,LEFT_ANKLE,0.38817885518074036,0.8428381085395813,-0.023409416899085045
128,RIGHT_ANKLE,0.4241648316383362,0.8536020517349243,-0.0411066859960556
128,LEFT_HEEL,0.38747888803482056,0.8467088341712952,-0.027331100776791573
128,RIGHT_HEEL,0.4222780168056488,0.8607465624809265,-0.045049168169498444
128,LEFT_FOOT_INDEX,0.3820028603076935,0.862253725528717,-0.030295126140117645
128,RIGHT_FOOT_INDEX,0.42804718017578125,0.8594184517860413,-0.04905875027179718
129,NOSE,0.4153057336807251,0.689941942691803,0.0645383819937706
129,LEFT_EYE_INNER,0.41432490944862366,0.6869316101074219,0.057562608271837234
129,LEFT_EYE,0.4137202203273773,0.6869803667068481,0.05756616219878197
129,LEFT_EYE_OUTER,0.41310417652130127,0.6871594190597534,0.05755310133099556
129,RIGHT_EYE_INNER,0.4161735773086548,0.6867996454238892,0.057522572576999664
129,RIGHT_EYE,0.4168913960456848,0.6867231130599976,0.0575186088681221
129,RIGHT_EYE_OUTER,0.41762080788612366,0.6866964101791382,0.05750085413455963
129,LEFT_EAR,0.41224008798599243,0.6897455453872681,0.03240872174501419
129,RIGHT_EAR,0.4187454879283905,0.6889729499816895,0.03129911050200462
129,MOUTH_LEFT,0.4145795702934265,0.6930073499679565,0.05689666420221329
129,MOUTH_RIGHT,0.4164908528327942,0.6929810047149658,0.0564652755856514
129,LEFT_SHOULDER,0.4063347578048706,0.7124048471450806,0.02413870580494404
129,RIGHT_SHOULDER,0.4285513460636139,0.7117007970809937,0.011420068331062794
129,LEFT_ELBOW,0.40327924489974976,0.7424936294555664,0.04866033047437668
129,RIGHT_ELBOW,0.4342721402645111,0.7429550290107727,0.03276767209172249
129,LEFT_WRIST,0.41040948033332825,0.7383984327316284,0.09662280976772308
129,RIGHT_WRIST,0.42777958512306213,0.746486246585846,0.08316196501255035
129,LEFT_PINKY,0.4113945960998535,0.7407897114753723,0.10495451092720032
129,RIGHT_PINKY,0.4271654486656189,0.7492131590843201,0.09197420626878738
129,LEFT_INDEX,0.413034051656723,0.7391794323921204,0.10610108822584152
129,RIGHT_INDEX,0.42519742250442505,0.7478182315826416,0.09289088845252991
129,LEFT_THUMB,0.41292038559913635,0.7385538816452026,0.09832576662302017
129,RIGHT_THUMB,0.42527544498443604,0.7472532391548157,0.08506891876459122
129,LEFT_HIP,0.4132566750049591,0.7693544626235962,0.008328933268785477
129,RIGHT_HIP,0.42516523599624634,0.7690803408622742,-0.008424009196460247
129,LEFT_KNEE,0.4073619544506073,0.8027697205543518,0.023142380639910698
129,RIGHT_KNEE,0.43018701672554016,0.8071958422660828,0.000876966689247638
129,LEFT_ANKLE,0.3981795012950897,0.836556613445282,-0.02171487733721733
129,RIGHT_ANKLE,0.42645567655563354,0.8500457406044006,-0.048515189439058304
129,LEFT_HEEL,0.3980684280395508,0.8404524326324463,-0.025890659540891647
129,RIGHT_HEEL,0.4245964288711548,0.8556767106056213,-0.052906911820173264
129,LEFT_FOOT_INDEX,0.3947606086730957,0.8574981093406677,-0.02893044613301754
129,RIGHT_FOOT_INDEX,0.42890864610671997,0.8599463701248169,-0.05683497339487076
130,NOSE,0.4183725416660309,0.6881107091903687,0.05564139038324356
130,LEFT_EYE_INNER,0.4173063337802887,0.6850330233573914,0.04879285395145416
130,LEFT_EYE,0.4167007505893707,0.6850631237030029,0.048803556710481644
130,LEFT_EYE_OUTER,0.4161092936992645,0.6851903200149536,0.048797447234392166
130,RIGHT_EYE_INNER,0.4190887212753296,0.6849735379219055,0.048767901957035065
130,RIGHT_EYE,0.4197753965854645,0.684909999370575,0.04876925051212311
130,RIGHT_EYE_OUTER,0.4205091893672943,0.6848863959312439,0.04874841496348381
130,LEFT_EAR,0.4153256416320801,0.6875413656234741,0.02321091666817665
130,RIGHT_EAR,0.42163458466529846,0.6869184374809265,0.02328849583864212
130,MOUTH_LEFT,0.41775771975517273,0.6910601258277893,0.04785510525107384
130,MOUTH_RIGHT,0.41952982544898987,0.6912771463394165,0.04786256328225136
130,LEFT_SHOULDER,0.4092278480529785,0.7106409668922424,0.017764847725629807
130,RIGHT_SHOULDER,0.43081843852996826,0.7101263999938965,0.004867700859904289
130,LEFT_ELBOW,0.40634140372276306,0.7407130002975464,0.04595229774713516
130,RIGHT_ELBOW,0.4371888339519501,0.7405379414558411,0.025377532467246056
130,LEFT_WRIST,0.41399016976356506,0.7354092597961426,0.09455633163452148
130,RIGHT_WRIST,0.43058913946151733,0.7470723390579224,0.06826435774564743
130,LEFT_PINKY,0.4159662425518036,0.7351199388504028,0.10293376445770264
130,RIGHT_PINKY,0.42916539311408997,0.7502548694610596,0.07592570781707764
130,LEFT_INDEX,0.4167626202106476,0.732901394367218,0.103471539914608
130,RIGHT_INDEX,0.4279569983482361,0.7482583522796631,0.07617543637752533
130,LEFT_THUMB,0.4164755046367645,0.7330877184867859,0.09611625969409943
130,RIGHT_THUMB,0.42814722657203674,0.7471451759338379,0.06974539905786514
130,LEFT_HIP,0.41574087738990784,0.7681266069412231,0.00811177771538496
130,RIGHT_HIP,0.4274635910987854,0.7677120566368103,-0.008186766877770424
130,LEFT_KNEE,0.4097212553024292,0.8021379709243774,0.01726759783923626
130,RIGHT_KNEE,0.43287357687950134,0.8057847619056702,0.0010611125035211444
130,LEFT_ANKLE,0.4038366675376892,0.8384751081466675,-0.017446117475628853
130,RIGHT_ANKLE,0.42870625853538513,0.8474600315093994,-0.033371083438396454
130,LEFT_HEEL,0.4042850732803345,0.8421304225921631,-0.020549889653921127
130,RIGHT_HEEL,0.42729634046554565,0.8518780469894409,-0.0361669585108757
130,LEFT_FOOT_INDEX,0.40044185519218445,0.8574522733688354,-0.024605076760053635
130,RIGHT_FOOT_INDEX,0.42894184589385986,0.8599416613578796,-0.039023712277412415
131,NOSE,0.4231889843940735,0.6858449578285217,0.05977027490735054
131,LEFT_EYE_INNER,0.4222334921360016,0.6828885078430176,0.05162648856639862
131,LEFT_EYE,0.42158517241477966,0.6830011010169983,0.051625702530145645
131,LEFT_EYE_OUTER,0.42093876004219055,0.6831889152526855,0.05160008370876312
131,RIGHT_EYE_INNER,0.4240667521953583,0.6826210021972656,0.05195317789912224
131,RIGHT_EYE,0.42472565174102783,0.6825243830680847,0.05194156989455223
131,RIGHT_EYE_OUTER,0.42539963126182556,0.6824802756309509,0.05191531404852867
131,LEFT_EAR,0.4199792444705963,0.6856356859207153,0.024773120880126953
131,RIGHT_EAR,0.42658722400665283,0.6846416592597961,0.025754906237125397
131,MOUTH_LEFT,0.422436386346817,0.6889513731002808,0.05197199806571007
131,MOUTH_RIGHT,0.4243016242980957,0.688946545124054,0.05208033323287964
131,LEFT_SHOULDER,0.41351118683815,0.7089282870292664,0.018927259370684624
131,RIGHT_SHOULDER,0.43558576703071594,0.707871675491333,0.008817004971206188
131,LEFT_ELBOW,0.4115085005760193,0.7394410967826843,0.04471179097890854
131,RIGHT_ELBOW,0.44179046154022217,0.7380713224411011,0.02922096475958824
131,LEFT_WRIST,0.4191764295101166,0.73667973279953,0.08726945519447327
131,RIGHT_WRIST,0.4357524812221527,0.7467168569564819,0.07351367920637131
131,LEFT_PINKY,0.41959208250045776,0.7383829355239868,0.09582004696130753
131,RIGHT_PINKY,0.4340476989746094,0.7509565949440002,0.08122966438531876
131,LEFT_INDEX,0.4215773940086365,0.7366915941238403,0.0954010859131813
131,RIGHT_INDEX,0.432939350605011,0.7487589120864868,0.08202705532312393
131,LEFT_THUMB,0.42171183228492737,0.7346032857894897,0.0885314792394638
131,RIGHT_THUMB,0.43301790952682495,0.7468275427818298,0.0751986876130104
131,LEFT_HIP,0.4203091561794281,0.7651622891426086,0.007994575425982475
131,RIGHT_HIP,0.4326861798763275,0.7642764449119568,-0.008069287985563278
131,LEFT_KNEE,0.4158555865287781,0.7973836660385132,0.018319303169846535
131,RIGHT_KNEE,0.4374268651008606,0.7994826436042786,0.003107628086581826
131,LEFT_ANKLE,0.413134902715683,0.8370948433876038,-0.03223735839128494
131,RIGHT_ANKLE,0.43518736958503723,0.8394058346748352,-0.048839736729860306
131,LEFT_HEEL,0.41372621059417725,0.8414990901947021,-0.03759322687983513
131,RIGHT_HEEL,0.4343034029006958,0.8413898348808289,-0.05372690409421921
131,LEFT_FOOT_INDEX,0.4114704430103302,0.8513613939285278,-0.04319007694721222
131,RIGHT_FOOT_INDEX,0.432171493768692,0.8552992939949036,-0.05664326250553131
132,NOSE,0.4285617172718048,0.6860613226890564,0.07680763304233551
132,LEFT_EYE_INNER,0.427555650472641,0.683266818523407,0.07160483300685883
132,LEFT_EYE,0.4269295036792755,0.6833751797676086,0.0716119110584259
132,LEFT_EYE_OUTER,0.4262945353984833,0.6835458874702454,0.07161073386669159
132,RIGHT_EYE_INNER,0.4293976426124573,0.6830209493637085,0.07093408703804016
132,RIGHT_EYE,0.43004110455513,0.6829344034194946,0.07092443853616714
132,RIGHT_EYE_OUTER,0.4306744933128357,0.6828995943069458,0.07090944796800613
132,LEFT_EAR,0.42520788311958313,0.685830295085907,0.04810088872909546
132,RIGHT_EAR,0.4317289888858795,0.6850626468658447,0.04530912637710571
132,MOUTH_LEFT,0.42775070667266846,0.6891542673110962,0.06929764896631241
132,MOUTH_RIGHT,0.42960408329963684,0.6890590190887451,0.06849021464586258
132,LEFT_SHOULDER,0.4186321794986725,0.7085734009742737,0.03719358146190643
132,RIGHT_SHOULDER,0.4403623640537262,0.7085694670677185,0.024404386058449745
132,LEFT_ELBOW,0.4168643355369568,0.7395646572113037,0.05050211772322655
132,RIGHT_ELBOW,0.4466826319694519,0.7382519245147705,0.03814755007624626
132,LEFT_WRIST,0.4243224263191223,0.7365906238555908,0.08774974197149277
132,RIGHT_WRIST,0.44076278805732727,0.7470621466636658,0.07702754437923431
132,LEFT_PINKY,0.42427220940589905,0.7390724420547485,0.09590665996074677
132,RIGHT_PINKY,0.43932533264160156,0.7514156699180603,0.08522780984640121
132,LEFT_INDEX,0.42679139971733093,0.7376025915145874,0.09571384638547897
132,RIGHT_INDEX,0.43791019916534424,0.749153733253479,0.08626341074705124
132,LEFT_THUMB,0.4269246459007263,0.7348331809043884,0.08898171037435532
132,RIGHT_THUMB,0.438003271818161,0.7473572492599487,0.07888735085725784
132,LEFT_HIP,0.42557036876678467,0.7646664381027222,0.007011862006038427
132,RIGHT_HIP,0.43822893500328064,0.7635881304740906,-0.007107681129127741
132,LEFT_KNEE,0.4223937690258026,0.7926074266433716,0.01651693694293499
132,RIGHT_KNEE,0.4428628981113434,0.7921575307846069,0.0036886543966829777
132,LEFT_ANKLE,0.42029693722724915,0.8360857367515564,-0.07035364210605621
132,RIGHT_ANKLE,0.4433532655239105,0.8358860015869141,-0.07998793572187424
132,LEFT_HEEL,0.42051833868026733,0.8419269919395447,-0.07954287528991699
132,RIGHT_HEEL,0.4414004981517792,0.8377556204795837,-0.08878108859062195
132,LEFT_FOOT_INDEX,0.42125368118286133,0.8481531739234924,-0.09048386663198471
132,RIGHT_FOOT_INDEX,0.44511160254478455,0.8533516526222229,-0.09724213927984238
133,NOSE,0.43136367201805115,0.6868852972984314,0.061190929263830185
133,LEFT_EYE_INNER,0.4302063584327698,0.6839930415153503,0.05577371269464493
133,LEFT_EYE,0.4296000599861145,0.6840535402297974,0.055773861706256866
133,LEFT_EYE_OUTER,0.42901021242141724,0.6841650009155273,0.05576980486512184
133,RIGHT_EYE_INNER,0.4320298433303833,0.6838264465332031,0.054969560354948044
133,RIGHT_EYE,0.43269333243370056,0.6837559342384338,0.054959844797849655
133,RIGHT_EYE_OUTER,0.43337392807006836,0.6837213039398193,0.054944559931755066
133,LEFT_EAR,0.4282154142856598,0.6861763000488281,0.03257604315876961
133,RIGHT_EAR,0.43430402874946594,0.68576979637146,0.028980987146496773
133,MOUTH_LEFT,0.43062928318977356,0.6898472905158997,0.05386447533965111
133,MOUTH_RIGHT,0.4324871003627777,0.6899005770683289,0.05288448557257652
133,LEFT_SHOULDER,0.4217683672904968,0.7092577815055847,0.022789916023612022
133,RIGHT_SHOULDER,0.44280481338500977,0.7092517018318176,0.010808239690959454
133,LEFT_ELBOW,0.4194749593734741,0.7391490936279297,0.0397910550236702
133,RIGHT_ELBOW,0.4489898979663849,0.7384964823722839,0.021488431841135025
133,LEFT_WRIST,0.4275831878185272,0.737548291683197,0.07884203642606735
133,RIGHT_WRIST,0.4436856508255005,0.7475572824478149,0.051407571882009506
133,LEFT_PINKY,0.42942312359809875,0.7386050224304199,0.08637094497680664
133,RIGHT_PINKY,0.4425099790096283,0.7516220808029175,0.05659012496471405
133,LEFT_INDEX,0.4304516613483429,0.7367353439331055,0.08550532162189484
133,RIGHT_INDEX,0.44102078676223755,0.7493880987167358,0.0572793111205101
133,LEFT_THUMB,0.43024224042892456,0.7357105016708374,0.07968968898057938
133,RIGHT_THUMB,0.4409891963005066,0.7477779388427734,0.0525064617395401
133,LEFT_HIP,0.42845603823661804,0.7639249563217163,0.006117529701441526
133,RIGHT_HIP,0.44055384397506714,0.7629345655441284,-0.006196101661771536
133,LEFT_KNEE,0.42536160349845886,0.7932859659194946,0.015270757488906384
133,RIGHT_KNEE,0.4456533193588257,0.7926034331321716,-0.0007412707200273871
133,LEFT_ANKLE,0.42369595170021057,0.8374766111373901,-0.047215886414051056
133,RIGHT_ANKLE,0.44845131039619446,0.8303493857383728,-0.06575187295675278
133,LEFT_HEEL,0.4243072271347046,0.8438912034034729,-0.05341671034693718
133,RIGHT_HEEL,0.44699013233184814,0.8334198594093323,-0.07213042676448822
133,LEFT_FOOT_INDEX,0.42475181818008423,0.8468586802482605,-0.06408105790615082
133,RIGHT_FOOT_INDEX,0.45118188858032227,0.8488197326660156,-0.08095498383045197
134,NOSE,0.43669092655181885,0.68814617395401,0.06281834095716476
134,LEFT_EYE_INNER,0.43567338585853577,0.6852360367774963,0.05675508826971054
134,LEFT_EYE,0.4350188970565796,0.6852808594703674,0.056757669895887375
134,LEFT_EYE_OUTER,0.4343658983707428,0.685378909111023,0.05675419047474861
134,RIGHT_EYE_INNER,0.43748077750205994,0.6850788593292236,0.056029364466667175
134,RIGHT_EYE,0.43809694051742554,0.6850031018257141,0.05601726472377777
134,RIGHT_EYE_OUTER,0.43868881464004517,0.684959888458252,0.05599068105220795
134,LEFT_EAR,0.4332686960697174,0.6873621344566345,0.03277815878391266
134,RIGHT_EAR,0.43964630365371704,0.687028706073761,0.030207687988877296
134,MOUTH_LEFT,0.4357757866382599,0.6910984516143799,0.05526019260287285
134,MOUTH_RIGHT,0.43775367736816406,0.6911691427230835,0.054624367505311966
134,LEFT_SHOULDER,0.4264107644557953,0.710205078125,0.02231365628540516
134,RIGHT_SHOULDER,0.4478521943092346,0.7105513215065002,0.015243127942085266
134,LEFT_ELBOW,0.42512407898902893,0.7402353286743164,0.042257070541381836
134,RIGHT_ELBOW,0.45367398858070374,0.7400741577148438,0.03221841901540756
134,LEFT_WRIST,0.43278732895851135,0.737892746925354,0.08183542639017105
134,RIGHT_WRIST,0.44889727234840393,0.7479027509689331,0.06530947983264923
134,LEFT_PINKY,0.4336967170238495,0.7416940927505493,0.08935873955488205
134,RIGHT_PINKY,0.4474942088127136,0.7517637014389038,0.0732787474989891
134,LEFT_INDEX,0.43617045879364014,0.7378280162811279,0.08860865980386734
134,RIGHT_INDEX,0.4457765817642212,0.7495173811912537,0.07460513710975647
134,LEFT_THUMB,0.43536579608917236,0.736964762210846,0.08245103806257248
134,RIGHT_THUMB,0.4458445906639099,0.748066782951355,0.06745398789644241
134,LEFT_HIP,0.43401235342025757,0.7652373313903809,0.00392191344872117
134,RIGHT_HIP,0.4462253153324127,0.7638540267944336,-0.003965894225984812
134,LEFT_KNEE,0.42953696846961975,0.7968602180480957,0.01698821224272251
134,RIGHT_KNEE,0.45235443115234375,0.7915631532669067,0.007943169213831425
134,LEFT_ANKLE,0.4266451597213745,0.8396618366241455,-0.027711110189557076
134,RIGHT_ANKLE,0.4594406187534332,0.8292040824890137,-0.04765145853161812
134,LEFT_HEEL,0.4271077811717987,0.8460263609886169,-0.032026197761297226
134,RIGHT_HEEL,0.4581259787082672,0.833936870098114,-0.0556960254907608
134,LEFT_FOOT_INDEX,0.4253596365451813,0.845544159412384,-0.03514839708805084
134,RIGHT_FOOT_INDEX,0.465041846036911,0.8423464298248291,-0.05800941213965416
135,NOSE,0.4428262710571289,0.688704788684845,0.05497025325894356
135,LEFT_EYE_INNER,0.4419455826282501,0.6858299970626831,0.04798586294054985
135,LEFT_EYE,0.44133302569389343,0.685871422290802,0.04799006134271622
135,LEFT_EYE_OUTER,0.4407084584236145,0.6859734654426575,0.047978926450014114
135,RIGHT_EYE_INNER,0.4435826241970062,0.6856871247291565,0.048030342906713486
135,RIGHT_EYE,0.4441264569759369,0.6856189966201782,0.04803428798913956
135,RIGHT_EYE_OUTER,0.444705992937088,0.6855853199958801,0.04802025482058525
135,LEFT_EAR,0.4395821690559387,0.6880050897598267,0.02157328836619854
135,RIGHT_EAR,0.4455198347568512,0.6876912117004395,0.021753787994384766
135,MOUTH_LEFT,0.4420160949230194,0.691680908203125,0.046809300780296326
135,MOUTH_RIGHT,0.4437834322452545,0.6917423009872437,0.04685041680932045
135,LEFT_SHOULDER,0.4318150579929352,0.7107310891151428,0.010700060985982418
135,RIGHT_SHOULDER,0.45338141918182373,0.7113829255104065,0.007913193665444851
135,LEFT_ELBOW,0.4305398762226105,0.7412001490592957,0.03197106346487999
135,RIGHT_ELBOW,0.45939838886260986,0.7407461404800415,0.025774776935577393
135,LEFT_WRIST,0.43860140442848206,0.7427182197570801,0.07078684866428375
